id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
1271,1939,Tiffin,tiffin,Seneca,39147,599772,725387,581100,605883,117948,2630090,200000,64000,62767,2293426,0,0,9897,2630090,0,2630090,0
1272,1939,Tippecanoe City,citizens,Miami,39109,261666,202825,168550,200964,9500,843505,50000,50000,19650,723855,0,0,0,843505,0,843505,0
1277,1939,Troy,first troy nb and tc,Miami,39109,1318596,635235,1685479,1301055,194853,5135218,300000,290000,69145,4454172,0,0,21901,5135218,0,5135218,0
1278,1939,Upper Sandusky,first,Wyandot,39175,760616,102000,224865,437906,16327,1541714,67500,66250,27409,1380555,0,0,0,1541714,0,1541714,0
1279,1939,Urbana,champaign,Champaign,39021,1123097,210814,440651,590838,51760,2417160,300000,222500,88760,1805900,0,0,0,2417160,0,2417160,0
1280,1939,Urbana,citizens,Champaign,39021,655168,116319,121081,324801,31000,1248369,100000,85000,54040,1009329,0,0,0,1248369,0,1248369,0
1281,1939,Utica,first,Licking,39089,550299,51700,188187,171164,5200,966550,50000,50000,27012,839538,0,0,0,966550,0,966550,0
1282,1939,Van Wert,first,Van Wert,39161,1003166,453505,278414,853588,29892,2618565,150000,68000,20171,2379145,0,0,1249,2618565,0,2618565,0
1413,1939,Van Wert,Van Wert,Van Wert,39161,189964,29000,161112,103872,12500,496448,60000,21000,7418,408029,0,0,1,496448,0,496448,0
1284,1939,Versailles,first,Darke,39037,839449,109109,208902,797414,65816,2020690,138000,27000,52249,1803441,0,0,0,2020690,0,2020690,0
1285,1939,Wadsworth,first,Medina,39103,974799,226075,18843,746703,23555,1989975,200000,60000,49066,1674615,0,0,6294,1989975,0,1989975,0
1286,1939,Wapakoneta,first,Auglaize,39011,589087,208425,10200,339734,73578,1221024,100000,63000,5392,1052632,0,0,0,1221024,0,1221024,0
1288,1939,Wapakoneta,peoples,Auglaize,39011,3342555,1177656,2098018,2261194,668128,9547551,850000,56000,49271,8497677,0,0,94603,9547551,0,9547551,0
1414,1939,Washington Court House,first,Fayette,39155,554740,231989,513762,387910,38231,1726632,100000,61500,55851,1505502,0,0,3779,1726632,0,1726632,0
1292,1939,Waverly,first,Pike,39131,480074,373175,35860,368048,9000,1266157,100000,70000,24215,1069442,0,0,2500,1266157,0,1266157,0
1294,1939,Waynesville,nb,Warren,39165,164796,127168,86409,112730,9300,500403,75000,23000,28803,372100,0,0,1500,500403,0,500403,0
1296,1939,Wellston,first,Jackson,39079,234910,313757,364164,156995,13060,1082886,89000,31000,24466,938409,0,0,11,1082886,0,1082886,0
1300,1939,West Union,nb of Adams county,Adams,39001,321501,116944,185458,109005,14001,746909,50000,16000,34214,645775,0,0,920,746909,0,746909,0
1301,1939,Williamsport,farmers,Pickaway,39129,244468,63700,22850,98872,5350,435240,30000,30000,7884,367356,0,0,0,435240,0,435240,0
1303,1939,Wilmington,first,Clinton,39027,552812,169784,255149,428439,84314,1490498,137250,52750,22790,1275708,0,0,2000,1490498,0,1490498,0
1305,1939,Wilmington,clinton county nb and tc,Clinton,39027,982059,482050,201563,523068,51774,2240514,200000,117500,55991,1867023,0,0,0,2240514,0,2240514,0
1419,1939,Woodsfield,citizens,Monroe,39111,434465,240000,183114,343658,13821,1215058,72500,28000,23145,1091413,0,0,0,1215058,0,1215058,0
1307,1939,Wooster,citizens,Wayne,39169,629946,185591,818365,768127,50431,2452460,150000,68000,64788,2169672,0,0,0,2452460,0,2452460,0
1308,1939,Wooster,Wayne county,Wayne,39169,1804607,732685,760870,836144,64347,4198653,300000,225000,138800,3522853,0,0,12000,4198653,0,4198653,0
1309,1939,Xenia,citizens,Greene,39057,349326,193438,538942,544923,26102,1652731,100000,100000,134509,1318222,0,0,0,1652731,0,1652731,0
1310,1939,Xenia,xenia,Greene,39057,706064,362160,251500,1019895,23001,2362620,100000,100000,200844,1961776,0,0,0,2362620,0,2362620,0
1314,1939,Youngstown,Mahoning,Mahoning,39099,4719563,2341044,1911575,6729445,1742877,17444504,1586000,364000,255635,15196383,0,0,42486,17444504,0,17444504,0
1415,1939,Youngstown,union,Mahoning,39099,6726452,4711267,3177097,9783964,1601835,26000615,1250000,1250000,1218997,22177803,0,0,103815,26000615,0,26000615,0
1315,1939,Zanesville,first,Muskingum,39119,1331625,3469811,2784955,3245472,308775,11140638,300000,500000,328127,10012511,0,0,0,11140638,0,11140638,0
1316,1939,Zanesville,citizens,Muskingum,39119,1637674,1547642,1458234,895897,204999,5744446,400000,265000,53672,5016172,0,0,9602,5744446,0,5744446,0
1501,1939,Arcanum,arcanum,Darke,39037,201462,67984,48926,117378,22900,458650,50000,11200,6025,391065,0,0,360,458650,0,458650,0
1502,1939,Bellaire,first,Belmont,39013,1089698,430800,485581,767336,126081,2899496,300000,46500,66010,2480286,0,0,6700,2899496,0,2899496,0
1503,1939,Bellaire,farmers and merchants,Belmont,39013,285516,94800,96059,301994,42335,820704,100000,10000,19139,687827,0,0,3738,820704,0,820704,0
1504,1939,Bethesda,goshen,Belmont,39013,135349,34573,131402,73984,3420,378728,50000,10000,9541,308749,0,0,438,378728,0,378728,0
1505,1939,Bradford,bradford,Darke,39037,167783,80513,44303,63152,19950,375701,50000,12500,6002,307199,0,0,0,375701,0,375701,0
1506,1939,Bridgeport,bridgeport,Belmont,39013,560852,327204,621595,410612,46911,1967174,200000,45000,28342,1691840,0,0,1992,1967174,0,1967174,0
1507,1939,Brookville,brookville,Montgomery,39113,256884,37032,39850,204262,18750,556778,50000,14500,11000,481278,0,0,0,556778,0,556778,0
1508,1939,Bryan,first,Williams,39171,408532,167820,238308,459240,14580,1288480,50000,31000,28334,1179146,0,0,0,1288480,0,1288480,0
1509,1939,Byesville,first,Guernsey,39059,153326,61169,105539,83120,4000,407154,25000,10700,9280,362174,0,0,0,407154,0,407154,0
1510,1939,Dillonvale,first,Jefferson,39081,105779,496821,182734,295628,1614,1082576,50000,20000,20899,991677,0,0,0,1082576,0,1082576,0
1511,1939,Fremont,nb of,Sandusky,39143,361613,449259,176469,318642,53804,1359787,100000,27000,31239,1199577,0,0,1971,1359787,0,1359787,0
1512,1939,Greenville,greenville,Darke,39037,451018,142500,48250,214043,25900,881711,100000,19000,16476,739760,0,0,6475,881711,0,881711,0
1513,1939,Lorain,nb of,Lorain,39093,559341,541655,543125,239168,64324,1947613,200000,60000,50191,1631242,0,0,6180,1947613,0,1947613,0
1514,1939,Mansfield,mansfield,Richland,39139,1865996,2636100,2263953,3327500,54005,10147554,600000,800000,31100,8692454,0,0,24000,10147554,0,10147554,0
1515,1939,Marietta,new first,Washington,39167,883249,240864,692859,502603,0,2319575,140000,45000,50222,2082253,0,0,2100,2319575,0,2319575,0
1516,1939,Marysville,first,Union,39159,384870,356208,403126,301390,23969,1469563,75000,49850,45202,1297476,0,0,2035,1469563,0,1469563,0
1517,1939,Mingo Junction,mingo,Jefferson,39081,222145,148375,141630,263658,9350,785158,50000,10000,27638,697520,0,0,0,785158,0,785158,0
1518,1939,Montpellier,nb of,Williams,39171,543693,15100,48505,294408,14500,916206,50000,22000,9647,834559,0,0,0,916206,0,916206,0
1519,1939,Mount Gilead,first,Morrow,39117,272509,110583,115709,114563,19070,632434,50000,20000,8544,553575,0,0,315,632434,0,632434,0
1520,1939,Mount Healthy,mount healthy,Hamilton,39061,270430,52649,201232,130608,39392,694311,50000,12000,13077,619234,0,0,0,694311,0,694311,0
1521,1939,Oak Harbor,nb of,Ottawa,39123,227381,3500,300931,130045,1443,663300,50000,10000,11244,587071,0,0,4985,663300,0,663300,0
1522,1939,Painesville,first,Lake,39085,535382,401096,603413,725306,953,2266150,125000,26303,47416,2067420,0,0,11,2266150,0,2266150,0
1523,1939,Paulding,nb of,Paulding,39125,283419,91166,96270,177585,17602,666042,60000,15000,12870,578172,0,0,0,666042,0,666042,0
1524,1939,Port Clinton,port clinton,Ottawa,39123,435971,109650,545293,299709,18867,1409490,80000,30000,30929,1268561,0,0,0,1409490,0,1409490,0
1525,1939,Powhatan Point,first,Belmont,39013,221546,25000,55300,62229,7700,371775,25000,20000,1500,321682,0,0,3593,371775,0,371775,0
1526,1939,Saint Clairsville,first,Belmont,39013,531196,220796,126705,401241,50750,1330688,100000,39000,19307,1172381,0,0,0,1330688,0,1330688,0
1527,1939,Stockport,first,Morgan,39115,139455,10596,23244,41088,5561,219944,25000,5000,8232,181712,0,0,0,219944,0,219944,0
1529,1939,West Milton,citizens,Miami,39109,174747,66214,90091,105899,10400,447351,50000,27000,9865,359486,0,0,1000,447351,0,447351,0
1601,1939,Delphos,old,Allen,39003,392953,311100,13350,363341,37500,1118244,75000,21000,6223,1016021,0,0,0,1118244,0,1118244,0
